SCHOOL_YEAR,FIPST,STATENAME,ST,SCH_NAME,LEA_NAME,STATE_AGENCY_NO,UNION,ST_LEAID,LEAID,ST_SCHID,NCESSCH,SCHID,MSTREET1,MSTREET2,MSTREET3,MCITY,MSTATE,MZIP,MZIP4,LSTREET1,LSTREET2,LSTREET3,LCITY,LSTATE,LZIP,LZIP4,PHONE,WEBSITE,SY_STATUS,SY_STATUS_TEXT,UPDATED_STATUS,UPDATED_STATUS_TEXT,EFFECTIVE_DATE,SCH_TYPE_TEXT,SCH_TYPE,RECON_STATUS,OUT_OF_STATE_FLAG,CHARTER_TEXT,CHARTAUTH1,CHARTAUTHN1,CHARTAUTH2,CHARTAUTHN2,NOGRADES,G_PK_OFFERED,G_KG_OFFERED,G_1_OFFERED,G_2_OFFERED,G_3_OFFERED,G_4_OFFERED,G_5_OFFERED,G_6_OFFERED,G_7_OFFERED,G_8_OFFERED,G_9_OFFERED,G_10_OFFERED,G_11_OFFERED,G_12_OFFERED,G_13_OFFERED,G_UG_OFFERED,G_AE_OFFERED,GSLO,GSHI,LEVEL,IGOFFERED
2018-2019,8,COLORADO,CO,ELIZABETH RUNNING CREEK PRESCHOOL,ELIZABETH SCHOOL DISTRICT,1,,CO-0920,803720,CO-0920-7300,80372000048,800048,P O BOX 610,,,ELIZABETH,CO,80107,,589 SOUTH BANNER STREET,,,ELIZABETH,CO,80107,,(303)646-4620,http://www.elizabethschooldistrict.org/rce,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PK,PK,Prekindergarten,As reported
2018-2019,8,COLORADO,CO,ELIZABETH MIDDLE SCHOOL,ELIZABETH SCHOOL DISTRICT,1,,CO-0920,803720,CO-0920-2604,80372000482,800482,P O BOX 369,,,ELIZABETH,CO,80107,,34427 COUNTY ROAD 13,,,ELIZABETH,CO,80107,,(303)646-4520,http://www.elizabethschooldistrict.org/ems,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,ELIZABETH HIGH SCHOOL,ELIZABETH SCHOOL DISTRICT,1,,CO-0920,803720,CO-0920-2608,80372000483,800483,P O BOX 660,,,ELIZABETH,CO,80107,,34500 COUNTY ROAD 13,,,ELIZABETH,CO,80107,,(303)646-4616,http://www.elizabethschooldistrict.org/ehs,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,RUNNING CREEK ELEMENTARY SCHOOL,ELIZABETH SCHOOL DISTRICT,1,,CO-0920,803720,CO-0920-7517,80372001479,801479,P O BOX 550,,,ELIZABETH,CO,80107,,900 SOUTH ELBERT STREET,,,ELIZABETH,CO,80107,,(303)646-4620,http://www.elizabethschooldistrict.org/rce,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,8,COLORADO,CO,SINGING HILLS ELEMENTARY SCHOOL,ELIZABETH SCHOOL DISTRICT,1,,CO-0920,803720,CO-0920-7925,80372001532,801532,41012 MADRID DRIVE,,,PARKER,CO,80134,,41012 MADRID DRIVE,,,PARKER,CO,80134,4666.0,(303)646-1858,http://www.elizabethschooldistrict.org/she,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2018-2019,8,COLORADO,CO,LEGACY ACADEMY,ELIZABETH SCHOOL DISTRICT,1,,CO-0920,803720,CO-0920-2572,80372001586,801586,1975 LEGACY CIRCLE,,,ELIZABETH,CO,80107,,1975 LEGACY CIRCLE,,,ELIZABETH,CO,80107,8330.0,(303)646-2636,http://www.legacyk8.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,0920,ELIZABETH SCHOOL DISTRICT,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported
2018-2019,8,COLORADO,CO,FRONTIER HIGH SCHOOL,ELIZABETH SCHOOL DISTRICT,1,,CO-0920,803720,CO-0920-3236,80372001775,801775,P O BOX 610,,,ELIZABETH,CO,80107,,589 SOUTH BANNER STREET,,,ELIZABETH,CO,80107,,(303)646-9345,http://www.elizabethschooldistrict.org/fhs,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,SINGING HILLS PRESCHOOL,ELIZABETH SCHOOL DISTRICT,1,,CO-0920,803720,CO-0920-7924,80372001798,801798,41012 MADRID DRIVE,,,PARKER,CO,80134,,41012 MADRID DRIVE,,,PARKER,CO,80134,4666.0,(303)646-1858,http://www.elizabethschooldistrict.org/she,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PK,PK,Prekindergarten,As reported
2018-2019,8,COLORADO,CO,ELLICOTT ELEMENTARY SCHOOL,Ellicott School District No. 22 in the county of El Paso a,1,,CO-1050,803750,CO-1050-2638,80375000484,800484,399 SOUTH ELLICOTT HIGHWAY,,,ELLICOTT,CO,80808,,399 SOUTH ELLICOTT HIGHWAY,,,ELLICOTT,CO,80808,8963.0,(719)683-2700,http://www.ellicottschools.org/,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,ELLICOTT SENIOR HIGH SCHOOL,Ellicott School District No. 22 in the county of El Paso a,1,,CO-1050,803750,CO-1050-2642,80375000485,800485,375 SOUTH ELLICOTT HIGHWAY,,,ELLICOTT,CO,80808,,375 SOUTH ELLICOTT HIGHWAY,,,ELLICOTT,CO,80808,8963.0,(719)683-2700,http://www.ellicottschools.org/,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,ELLICOTT MIDDLE SCHOOL,Ellicott School District No. 22 in the county of El Paso a,1,,CO-1050,803750,CO-1050-2640,80375001735,801735,350 SOUTH ELLICOTT HIGHWAY,,,ELLICOTT,CO,80808,,350 SOUTH ELLICOTT HIGHWAY,,,ELLICOTT,CO,80808,8963.0,(719)683-2700,http://www.ellicottschools.org/,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,ENGLEWOOD EARLY CHILDHOOD EDUCATION CENTER AT MADD,Englewood School District No. 1 in the county of Arapahoe,1,,CO-0120,803780,CO-0120-5318,80378000029,800029,3838 SOUTH HURON STREET,,,ENGLEWOOD,CO,80110,4605.0,3838 SOUTH HURON STREET,,,ENGLEWOOD,CO,80110,3413.0,(303)781-7585,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PK,PK,Prekindergarten,As reported
2018-2019,8,COLORADO,CO,CHARLES HAY WORLD SCHOOL,Englewood School District No. 1 in the county of Arapahoe,1,,CO-0120,803780,CO-0120-1514,80378000486,800486,3195 SOUTH LAFAYETTE STREET,,,ENGLEWOOD,CO,80113,2921.0,3195 SOUTH LAFAYETTE STREET,,,ENGLEWOOD,CO,80113,2921.0,(303)761-2433,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2018-2019,8,COLORADO,CO,CHERRELYN ELEMENTARY SCHOOL,Englewood School District No. 1 in the county of Arapahoe,1,,CO-0120,803780,CO-0120-1556,80378000488,800488,4600 S FOX STREET,,,ENGLEWOOD,CO,80110,,4600 S FOX STREET,,,ENGLEWOOD,CO,80110,,(303)761-2102,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2018-2019,8,COLORADO,CO,CLAYTON ELEMENTARY SCHOOL,Englewood School District No. 1 in the county of Arapahoe,1,,CO-0120,803780,CO-0120-1652,80378000489,800489,4600 SOUTH FOX STREET,,,ENGLEWOOD,CO,80110,5623.0,4600 SOUTH FOX STREET,,,ENGLEWOOD,CO,80110,5623.0,(303)781-7831,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2018-2019,8,COLORADO,CO,ENGLEWOOD HIGH SCHOOL,Englewood School District No. 1 in the county of Arapahoe,1,,CO-0120,803780,CO-0120-2746,80378000491,800491,3800 SOUTH LOGAN STREET,,,ENGLEWOOD,CO,80113,3723.0,3800 SOUTH LOGAN STREET,,,ENGLEWOOD,CO,80113,3723.0,(303)806-2266,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,WM E BISHOP ELEMENTARY SCHOOL,Englewood School District No. 1 in the county of Arapahoe,1,,CO-0120,803780,CO-0120-9620,80378000497,800497,700 W. MANSFIELD AVENUE,,,ENGLEWOOD,CO,80110,,700 W. MANSFIELD AVENUE,,,ENGLEWOOD,CO,80110,,(303)761-1496,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2018-2019,8,COLORADO,CO,COLORADO'S FINEST HIGH SCHOOL OF CHOICE,Englewood School District No. 1 in the county of Arapahoe,1,,CO-0120,803780,CO-0120-0206,80378001310,801310,2323 WEST BAKER,,,ENGLEWOOD,CO,80110,1008.0,2323 WEST BAKER,,,ENGLEWOOD,CO,80110,1008.0,(303)934-5786,,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,ENGLEWOOD LEADERSHIP ACADEMY,Englewood School District No. 1 in the county of Arapahoe,1,,CO-0120,803780,CO-0120-2750,80378001772,801772,3800 S. LOGAN,,,ENGLEWOOD,CO,80113,3721.0,3800 S. LOGAN,,,ENGLEWOOD,CO,80113,3723.0,(303)806-2266,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,06,09,Middle,As reported
2018-2019,8,COLORADO,CO,ENGLEWOOD MIDDLE SCHOOL,Englewood School District No. 1 in the county of Arapahoe,1,,CO-0120,803780,CO-0120-2752,80378006331,806331,300 WEST CHENANGO,,,ENGLEWOOD,CO,80110,,300 WEST CHENANGO,,,ENGLEWOOD,CO,80110,6555.0,(303)781-7817,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,07,08,Middle,As reported
2018-2019,8,COLORADO,CO,ESTES PARK K-5 SCHOOL,Estes Park School District R-3,1,,CO-1570,803810,CO-1570-2790,80381000498,800498,1505 BRODIE AVENUE,,,ESTES PARK,CO,80517,,1505 BRODIE AVENUE,,,ESTES PARK,CO,80517,5428.0,(970)586-7406,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,ESTES PARK MIDDLE SCHOOL,Estes Park School District R-3,1,,CO-1570,803810,CO-1570-2792,80381000499,800499,1500 MANFORD AVENUE,,,ESTES PARK,CO,80517,,1500 MANFORD AVENUE,,,ESTES PARK,CO,80517,5426.0,(970)586-4439,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,ESTES PARK HIGH SCHOOL,Estes Park School District R-3,1,,CO-1570,803810,CO-1570-2794,80381000500,800500,1600 MANFORD AVENUE,,,ESTES PARK,CO,80517,,1600 MANFORD AVENUE,,,ESTES PARK,CO,80517,5427.0,(970)586-5321,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,ESTES PARK OPTIONS SCHOOL,Estes Park School District R-3,1,,CO-1570,803810,CO-1570-2788,80381006426,806426,1605 BRODIE AVENUE,,,ESTES PARK,CO,80517,,1575 SOUTH ST. VRAIN AVENUE,,,ESTES PARK,CO,80157,,(970)586-2361,,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,KG,12,Other,As reported
2018-2019,8,COLORADO,CO,LAKE GEORGE CHARTER SCHOOL,Park County School District No. Re-2,1,,CO-2610,803840,CO-2610-4908,80384000501,800501,P O BOX 420,,,LAKE GEORGE,CO,80827,420.0,38874 US HWY 24,,,LAKE GEORGE,CO,80827,,(719)748-3911,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,2610,Park County School District No. Re-2,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported
2018-2019,8,COLORADO,CO,EDITH TETER ELEMENTARY SCHOOL,Park County School District No. Re-2,1,,CO-2610,803840,CO-2610-8114,80384000502,800502,P O BOX 189,,,FAIRPLAY,CO,80440,189.0,640 HATHAWAY STREET,,,FAIRPLAY,CO,80440,,(719)836-2949,http://www.parkcountyre2.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,SOUTH PARK HIGH SCHOOL,Park County School District No. Re-2,1,,CO-2610,803840,CO-2610-8118,80384000503,800503,P O BOX 189,,,FAIRPLAY,CO,80440,189.0,640 HATHAWAY STREET,,,FAIRPLAY,CO,80440,,(719)836-4410,http://www.parkcountyre2.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,SOUTH PARK MIDDLE SCHOOL,Park County School District No. Re-2,1,,CO-2610,803840,CO-2610-7891,80384000622,800622,P O BOX 189,,,FAIRPLAY,CO,80440,189.0,640 HATHAWAY STREET,,,FAIRPLAY,CO,80440,,(719)836-4406,http://www.parkcountyre2.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,GUFFEY CHARTER SCHOOL,Park County School District No. Re-2,1,,CO-2610,803840,CO-2610-3681,80384001695,801695,P O BOX 147,,,GUFFEY,CO,80820,147.0,1459 MAIN STREET,,,GUFFEY,CO,80820,,(719)689-2093,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,2610,Park County School District No. Re-2,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,PK,08,Elementary,As reported
2018-2019,8,COLORADO,CO,EVANS INTERNATIONAL ELEMENTARY SCHOOL,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-1618,80387000504,800504,1675 WINNEBAGO ROAD,,,COLORADO SPRINGS,CO,80915,1819.0,1675 WINNEBAGO ROAD,,,COLORADO SPRINGS,CO,80915,1819.0,(719)495-5299,http://www.d49.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,FALCON ELEMENTARY SCHOOL OF TECHNOLOGY,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-2902,80387000505,800505,12050 FALCON HIGHWAY,,,FALCON,CO,80831,8076.0,12050 FALCON HIGHWAY,,,FALCON,CO,80831,8076.0,(719)495-5272,http://d49.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,FALCON MIDDLE SCHOOL,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-2906,80387000506,800506,9755 TOWNER AVENUE,,,PEYTON,CO,80831,,9755 TOWNER AVENUE,,,PEYTON,CO,80831,,(719)495-5232,http://www.d49.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,FALCON HIGH SCHOOL,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-2908,80387000507,800507,10255 LAMBERT ROAD,,,PEYTON,CO,80831,,10255 LAMBERT ROAD,,,PEYTON,CO,80831,3800.0,(719)495-5522,http://www.d49.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,HORIZON MIDDLE SCHOOL,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-4102,80387001393,801393,1750 PIROS DRIVE,,,COLORADO SPRINGS,CO,80915,7613.0,1750 PIROS DRIVE,,,COLORADO SPRINGS,CO,80915,4307.0,(719)495-5210,http://www.d49.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,STETSON ELEMENTARY SCHOOL,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-8266,80387001438,801438,4910 JEDEDIAH SMITH ROAD,,,COLORADO SPRINGS,CO,80922,1699.0,4910 JEDEDIAH SMITH ROAD,,,COLORADO SPRINGS,CO,80922,1664.0,(719)495-5252,http://www.d49.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,REMINGTON ELEMENTARY SCHOOL,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-7317,80387001537,801537,2825 PONY TRACKS DRIVE,,,COLORADO SPRINGS,CO,80922,1413.0,2825 PONY TRACKS DRIVE,,,COLORADO SPRINGS,CO,80922,1413.0,(719)495-5266,http://www.d49.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,SAND CREEK HIGH SCHOOL,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-7613,80387001594,801594,7005 NORTH CAREFREE CIRCLE,,,COLORADO SPRINGS,CO,80922,2400.0,7005 NORTH CAREFREE CIRCLE,,,COLORADO SPRINGS,CO,80922,2400.0,(719)495-1160,http://www.d49.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,WOODMEN HILLS ELEMENTARY SCHOOL,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-9706,80387001686,801686,8308 DEL RIO ROAD,,,FALCON,CO,80831,,8308 DEL RIO ROAD,,,FALCON,CO,80831,6773.0,(719)495-5500,http://www.d49.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,SKYVIEW MIDDLE SCHOOL,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-7960,80387001799,801799,6350 WINDOM PEAK BOULEVARD,,,COLORADO SPRINGS,CO,80923,,6350 WINDOM PEAK BOULEVARD,,,COLORADO SPRINGS,CO,80923,3424.0,(719)495-5566,http://www.d49.org,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,06,08,Middle,As reported
2018-2019,8,COLORADO,CO,MERIDIAN RANCH ELEMENTARY SCHOOL,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-5779,80387001843,801843,10480 RAINBOW BRIDGE DRIVE,,,FALCON,CO,80831,,10480 RAINBOW BRIDGE DRIVE,,,FALCON,CO,80831,8495.0,(719)494-2909,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-6935,80387001844,801844,11925 ANTLERS RIDGE ROAD,,,FALCON,CO,80831,,11925 ANTLERS RIDGE ROAD,,,FALCON,CO,80831,8658.0,(719)522-2580,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,1110,El Paso County Colorado School District 49,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported
2018-2019,8,COLORADO,CO,RIDGEVIEW ELEMENTARY SCHOOL,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-7339,80387001898,801898,6573 SHIMMERING CREEK DRIVE,,,COLORADO SPRINGS,CO,80922,,6753 SHIMMERING CREEK PLACE,,,COLORADO SPRINGS,CO,80922,,(719)494-8700,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,SPRINGS RANCH ELEMENTARY SCHOOL,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-8010,80387001899,801899,4350 CENTERVILLE DRIVE,,,COLORADO SPRINGS,CO,80922,,4350 CENTERVILLE DRIVE,,,COLORADO SPRINGS,CO,80922,2406.0,(719)494-8600,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,ROCKY MOUNTAIN CLASSICAL ACADEMY,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-7463,80387002000,802000,4620 ANTELOPE RIDGE,,,COLORADO SPRINGS,CO,80922,,4620 ANTELOPE RIDGE,,,COLORADO SPRINGS,CO,80922,,(719)622-8000,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,1110,El Paso County Colorado School District 49,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,KG,12,Other,As reported
2018-2019,8,COLORADO,CO,BANNING LEWIS RANCH ACADEMY,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-0555,80387002027,802027,7094 COTTONWOOD TREE DRIVE,,,COLORADO SPRINGS,CO,80927,,7094 COTTONWOOD TREE DRIVE,,,COLORADO SPRINGS,CO,80927,5000.0,(719)570-0075,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,1110,El Paso County Colorado School District 49,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,KG,10,Other,As reported
2018-2019,8,COLORADO,CO,ODYSSEY ELEMENTARY SCHOOL,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-6483,80387002035,802035,6275 BRIDLESPUR AVE,,,COLORADO SPRINGS,CO,80922,,6275 BRIDLESPUR AVE,,,COLORADO SPRINGS,CO,80922,2986.0,(719)494-8622,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2018-2019,8,COLORADO,CO,IMAGINE CLASSICAL ACADEMY,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-4251,80387006386,806386,6464 PETERSON ROAD,,,COLORADO SPRINGS,CO,80923,,6464 PETERSON ROAD,,,COLORADO SPRINGS,CO,80923,3565.0,(719)495-7360,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,Yes,1110,El Paso County Colorado School District 49,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported
2018-2019,8,COLORADO,CO,GOAL ACADEMY,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-3475,80387006393,806393,304 S. VICTORIA AVE,,,PUEBLO,CO,81003,,304 S. VICTORIA AVE,,,PUEBLO,CO,81003,,(877)776-4625,http://www.goalac.org,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,Yes,1110,El Paso County Colorado School District 49,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,PATRIOT HIGH SCHOOL,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-6810,80387006403,806403,11990 SWINGLINE ROAD,,,FALCON,CO,80831,,11990 SWINGLINE ROAD,,,FALCON,CO,80831,8173.0,(719)495-5505,,1,Open,1,Open,01/16/2019,Alternative School,4,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
2018-2019,8,COLORADO,CO,VISTA RIDGE HIGH SCHOOL,El Paso County Colorado School District 49,1,,CO-1110,803870,CO-1110-8791,80387006408,806408,6888 BLACK FOREST ROAD,,,COLORADO SPRINGS,CO,80923,,6888 BLACK FOREST ROAD,,,COLORADO SPRINGS,CO,80923,,(719)494-8800,,1,Open,1,Open,01/16/2019,Regular School,1,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,09,12,High,As reported
